id,lesson_id,items
b7197e62-1e05-456c-91a4-64a433247334,b7ca9761-6d09-4259-b76f-2c648ded8628,"{""questions"": [""What is a computer virus?"", ""Define the internet.""], ""answers"": [""Malicious software that damages systems."", ""A global network connecting computers.""]}"
2f5d8ff2-e4c1-4bcb-9423-b850e19592f3,a4202342-68d0-4455-b989-7c0ef72798a4,"{""questions"": [""Simplify: 4 + 3 \u00d7 2"", ""Solve: 3x - 7 = 2"", ""What is 25 \u00f7 5?""], ""answers"": [""10"", ""x = 3"", ""5""]}"
bbeeae94-2a9f-4496-82df-0bd2f3ab182b,af3af880-4b8f-46f0-b58f-ef4b01ff23ca,"{""questions"": [""Define computer network."", ""Define software."", ""Name a programming language.""], ""answers"": [""A group of interconnected computers that share resources."", ""A set of programs that tell the computer how to perform tasks."", ""Python""]}"
47048e7b-7575-4e95-92b9-4f1c0ead8255,40340d5c-dedf-485e-94ba-a72180380e69,"{""questions"": [""What is baking?"", ""What is seasoning?""], ""answers"": [""Cooking food using dry heat in an oven."", ""Adding herbs or spices to enhance flavor.""]}"
8a949c45-32a6-4298-9e19-11c68a81a47d,a9893f06-7d61-495f-8edb-834115b76a26,"{""questions"": [""Define crop rotation."", ""Define compost."", ""What is irrigation?"", ""What is organic farming?""], ""answers"": [""Alternating crops to maintain soil fertility."", ""Decomposed organic matter used as fertilizer."", ""Supplying water to crops."", ""Farming without synthetic chemicals.""]}"
e5838ce9-6713-4fd2-b163-f2138b1f87bd,ebff3ce4-b1d0-4c62-8ae3-907b3dd99e63,"{""questions"": [""What is poultry farming?"", ""What is artificial insemination in livestock?"", ""Why is livestock vaccination important?"", ""Define grazing.""], ""answers"": [""Raising domesticated birds such as chickens for eggs or meat."", ""Introducing semen into the female reproductive system without natural mating."", ""It prevents diseases and ensures healthy animals."", ""Allowing animals to feed on grass or pasture.""]}"
82c11643-c2eb-4838-bd89-620b6c18cf91,6261ab5f-661b-4736-b334-2ff12be0e5ad,"{""questions"": [""Define democracy."", ""What is the function of the judiciary?"", ""What is the executive branch?"", ""Define federalism.""], ""answers"": [""A system of government where citizens elect representatives."", ""To interpret laws."", ""The part of government that enforces laws."", ""A system where power is shared between national and state governments.""]}"
cf0b7c09-9a07-4f94-b145-afe1a428ba2c,809f3198-46fb-4457-9f83-4f79e2be12b3,"{""questions"": [""Define civic duty."", ""What is the importance of respecting laws?"", ""Name one Nigerian national symbol."", ""Define citizenship.""], ""answers"": [""Responsibilities of citizens to society."", ""Maintains order and justice in society."", ""Nigerian flag"", ""Being a legal member of a country.""]}"
7eb6f418-41ca-420b-b99e-4e27c63c0749,4effb849-634b-4d4c-abf6-f475b5d7b9f8,"{""questions"": [""What is sin(90\u00b0)?"", ""Solve for x: x^2 - 9 = 0""], ""answers"": [""1"", ""x = 3 or x = -3""]}"
91596258-bfa8-466f-aa91-a37e6f95caf6,b53b5ea5-666a-4bd4-b233-c0ad0876946e,"{""questions"": [""Define photosynthesis."", ""Name one organ in the human body."", ""What is an ecosystem?""], ""answers"": [""Process by which plants make food using sunlight."", ""Heart"", ""A community of living and non-living things interacting.""]}"
923b39a4-41e6-4118-b58b-82cd98cfe1e6,d38c14e6-55ac-43e7-a35d-a46b3095b9c9,"{""questions"": [""Define brand."", ""What is market research?""], ""answers"": [""A name or symbol identifying a product."", ""Gathering information about consumers and competitors.""]}"
c93e88ca-baaf-4b99-bdcb-c3f19116ff2d,e2e7ceee-2bce-4d22-9d23-afde3e720025,"{""questions"": [""Name one commandment."", ""Who is Jesus Christ?""], ""answers"": [""You shall not steal."", ""The Son of God and Savior of mankind.""]}"
92c059b1-b34c-49eb-962e-265b7aa7a1c6,3ec0eb2f-9340-4ef8-8d0f-b1f557e31eb0,"{""questions"": [""What is an orthographic projection?"", ""Define isometric drawing."", ""Define dimensioning."", ""Define scale in technical drawing.""], ""answers"": [""A method of representing 3D objects in 2D."", ""A 3D drawing where axes are at 30\u00b0 to the horizontal."", ""Specifying the measurements on a drawing."", ""A ratio of a drawing to the actual object.""]}"
704bd1cb-da9e-4bfc-bcfd-d3a6cf42f78f,888c18c4-7ef7-4678-a7b5-b671701d0737,"{""questions"": [""What is the French word for 'book'?"", ""Translate 'good night' to French.""], ""answers"": [""Livre"", ""Bonne nuit""]}"
275b2a48-8a69-4f6c-ad67-193613ccb230,f6552913-2b04-4158-94cc-015e4f7619a7,"{""questions"": [""Solve for x: x^2 - 9 = 0"", ""What is sin(90\u00b0)?"", ""Differentiate x^2."", ""Integrate 3x dx.""], ""answers"": [""x = 3 or x = -3"", ""1"", ""2x"", ""3/2 x^2 + C""]}"
588a93b3-af7a-402f-a9d8-88a66757af40,1ea65c9b-1e17-40ca-ac0a-cee90524f3eb,"{""questions"": [""What is hygiene?"", ""Name one household chore."", ""What is budgeting?""], ""answers"": [""Practices to maintain health and cleanliness."", ""Sweeping the floor"", ""Planning how to spend money wisely.""]}"
9e6d3c7f-3d15-487c-94dd-a2dbef05eec2,76cf08b9-779a-4b8e-ab52-3559677139b0,"{""questions"": [""Name one type of livestock animal."", ""What is poultry farming?"", ""Why is livestock vaccination important?""], ""answers"": [""Cattle"", ""Raising domesticated birds such as chickens for eggs or meat."", ""It prevents diseases and ensures healthy animals.""]}"
49134168-c4f9-459b-8da8-e558e759c38a,aa178b36-5ffc-4bc3-903e-c7bbbf478994,"{""questions"": [""Define grafting."", ""Name one method of soil fertility improvement.""], ""answers"": [""Joining two plant parts so they grow as one."", ""Using organic manure or compost.""]}"
be5cee10-9ff4-4ff0-bf16-81ad6fb774e2,afc761a8-96c9-443c-8b28-c98ff86035f9,"{""questions"": [""Give one source of calcium."", ""What is protein?""], ""answers"": [""Milk"", ""Nutrients that help in body repair and growth.""]}"
576818d9-54af-40c9-ade0-025d7f1c9dbe,4a445146-f664-4c00-8635-c8f5cc9eb62f,"{""questions"": [""Define the internet."", ""What is a smartphone?"", ""Define software.""], ""answers"": [""A global network connecting computers."", ""A mobile device with computing capabilities."", ""Programs that run on a computer.""]}"
95d4fe14-9119-448a-9711-3e3f2678e832,1a3b42b2-0fe8-4439-a7e9-734109ff6303,"{""questions"": [""Define sentence."", ""What is punctuation?""], ""answers"": [""A group of words expressing a complete thought."", ""Marks used to clarify meaning in writing.""]}"
2920af7c-a3b6-4188-8db4-3265f4a11455,0d184c1a-aec0-4b7d-b365-7f30b41b20b3,"{""questions"": [""Define protagonist."", ""What is a poem?""], ""answers"": [""The main character in a story."", ""A literary work using rhythmic and figurative language.""]}"
b7ad322d-a018-4808-bee6-6c4dd4d9e019,bd24d897-b7ee-4850-9986-8736daafcc85,"{""questions"": [""Define prayer."", ""Name one commandment.""], ""answers"": [""Talking to God."", ""You shall not steal.""]}"
84c36ab5-ad1f-4f2a-abbf-b60e66142239,c0ff996d-abf8-4653-9d97-72b5f0605636,"{""questions"": [""Define grafting."", ""Give one benefit of crop rotation.""], ""answers"": [""Joining two plant parts so they grow as one."", ""Prevents soil depletion and reduces pests and diseases.""]}"
e8df120d-16cd-4b5c-92c3-ed4c3b911ab3,416fbcb0-3df6-48bd-8941-2cf3cc12d98a,"{""questions"": [""Define marketing."", ""Define target audience.""], ""answers"": [""The process of promoting and selling products."", ""A specific group of consumers a product is aimed at.""]}"
631d42a7-01c2-43f7-abd5-a74e9c3c79da,273abf76-65c0-4592-a56d-f7058826d7a5,"{""questions"": [""Define aerobic exercise."", ""Define flexibility."", ""What is stamina?""], ""answers"": [""Exercise that improves oxygen consumption."", ""The range of motion of joints."", ""The ability to sustain physical effort.""]}"
d2d1c137-6425-4d10-9f05-9bf3158b797f,750d84dd-8677-4743-8c8e-a2cc121b09c4,"{""questions"": [""Name a trade skill."", ""Name a carpentry tool."", ""Define tailoring.""], ""answers"": [""Welding"", ""Hammer"", ""Making or altering clothes.""]}"
90f7f945-8573-4e37-84bc-f443961224bc,b73d6d69-be3d-4a96-b258-003d22b4b526,"{""questions"": [""What is the Arabic script direction?"", ""Name one Arabic vowel."", ""Write the Arabic word for 'peace'."", ""Translate 'book' to Arabic.""], ""answers"": [""Right to left"", ""Fatha"", ""\u0633\u0644\u0627\u0645 (Salaam)"", ""\u0643\u062a\u0627\u0628 (Kitab)""]}"
f91d1a11-a754-4c2b-8303-fc2199e3efd4,80bd6a0d-44d0-4b6b-825f-15f6536a2357,"{""questions"": [""Define protagonist."", ""What is a poem?""], ""answers"": [""The main character in a story."", ""A literary work using rhythmic and figurative language.""]}"
fc74e4c0-85fe-4efc-be37-4ed505af18fe,968c83ec-f542-45ec-af9c-1d4d5b8004e3,"{""questions"": [""Why is livestock vaccination important?"", ""What is poultry farming?""], ""answers"": [""It prevents diseases and ensures healthy animals."", ""Raising domesticated birds such as chickens for eggs or meat.""]}"
e67ac6a6-3930-4512-8d58-0da8d71f16b2,fe7796a2-e593-4176-9ee6-8c4b16220ddc,"{""questions"": [""What is a desert?"", ""What is latitude?"", ""What is longitude?"", ""Define climate.""], ""answers"": [""A dry area with little rainfall."", ""Distance north or south of the equator."", ""Distance east or west of the prime meridian."", ""The average weather conditions of a place.""]}"
7fd840d6-6186-4e68-974c-fe97af5bc6ba,fdbf83e0-d40c-450c-9794-5bd62c93de43,"{""questions"": [""What is sculpture?"", ""Name one Nigerian festival."", ""Define painting.""], ""answers"": [""The art of shaping materials like clay or stone into a form."", ""Durbar Festival"", ""The practice of applying paint to a surface to create art.""]}"
a753ed4a-2267-4216-a108-508c0a217ada,b072f270-6e69-4aa5-9f72-0f791a469dcd,"{""questions"": [""Integrate 3x dx."", ""What is sin(90\u00b0)?""], ""answers"": [""3/2 x^2 + C"", ""1""]}"
a2baddbc-1c72-4673-a76f-3ae0c7417e03,7d239169-7f3b-40c8-b005-dc4f32243306,"{""questions"": [""What is advertising?"", ""Define marketing."", ""What is market research?""], ""answers"": [""A way to promote products to customers."", ""The process of promoting and selling products."", ""Gathering information about consumers and competitors.""]}"
3cafcaeb-b9e0-454b-91cf-6cd1ed338118,16b25861-3beb-4224-80b8-c5989c8fe7b6,"{""questions"": [""Translate 'hello' to French."", ""What is the French word for 'book'?""], ""answers"": [""Bonjour"", ""Livre""]}"
aebb0723-ba8e-431c-99d8-3f74061dc503,c21488cf-23dc-45a6-9570-df7f5887d1eb,"{""questions"": [""What is a smartphone?"", ""Define hardware.""], ""answers"": [""A mobile device with computing capabilities."", ""Physical components of a computer.""]}"
f8bba850-c5ba-463e-850d-2a0e4ce0405e,7af6b964-e805-4142-8556-fb316566e034,"{""questions"": [""What is profit?"", ""What is a business plan?"", ""Define entrepreneurship."", ""Define marketing.""], ""answers"": [""The difference between revenue and cost."", ""A document outlining business goals and strategies."", ""The process of starting and running a business."", ""The process of promoting and selling products.""]}"
d19719df-d11e-4ec6-83c9-4fa04a1fa862,976a5c11-f115-467b-b3d2-afaf82c1bbec,"{""questions"": [""What is bookkeeping?"", ""Define entrepreneurship.""], ""answers"": [""Recording financial transactions of a business."", ""The process of starting and running a business.""]}"
5c03cd4c-c59c-4274-b4c7-ef708135f2cd,d886e77e-ce0e-4d78-820d-d42240a04e54,"{""questions"": [""Name a color primary in art."", ""Define painting."", ""What is perspective in art?""], ""answers"": [""Red"", ""Applying paint to create artistic expression."", ""Technique to show depth on a flat surface.""]}"
b319d5d6-7790-4a4c-868a-4d63c84b301d,78cdd746-5656-4002-a998-9b72befcf45c,"{""questions"": [""Define plating."", ""Name one kitchen safety rule."", ""Define menu."", ""What is baking?""], ""answers"": [""Arranging food attractively on a plate."", ""Keep knives away from children."", ""A list of dishes served in a meal."", ""Cooking food using dry heat in an oven.""]}"
4ebb634f-a62b-4154-8b35-c936cb42e855,ebe4967a-8bba-44ca-8afc-7b0f204590af,"{""questions"": [""What does 'bias' mean in fabric cutting?"", ""Define fashion design."", ""What is a pattern in garment making?"", ""Name one type of stitching technique.""], ""answers"": [""Cutting fabric diagonally across the grain."", ""The art of applying design and aesthetics to clothing and accessories."", ""A template used to cut fabric pieces."", ""Running stitch""]}"
77cd9c1f-df55-4e13-89bc-6dd02259b7c5,cd75eb8e-f75f-4a72-ac7d-c6ebb6b6c790,"{""questions"": [""What is hygiene?"", ""What is budgeting?"", ""Name one household chore.""], ""answers"": [""Practices to maintain health and cleanliness."", ""Planning how to spend money wisely."", ""Sweeping the floor""]}"
e4e97526-c588-4946-a12f-c01cde241a5c,061eff3b-c620-4f5c-af7a-3061acb3b394,"{""questions"": [""Define civic duty."", ""What is the importance of respecting laws?""], ""answers"": [""Responsibilities of citizens to society."", ""Maintains order and justice in society.""]}"
2e5d7006-f3cf-46d3-89f3-3725542fbaee,4c7b6b81-42e2-4fb4-9315-7f1ac0b3dee3,"{""questions"": [""Who wrote 'Romeo and Juliet'?"", ""Define metaphor."", ""Name a Nigerian author.""], ""answers"": [""William Shakespeare"", ""A figure of speech comparing two unlike things without using 'like' or 'as'."", ""Chinua Achebe""]}"
cd6194b4-9538-4c66-9b89-7baa4b4e886f,191526b2-794a-41f0-abb0-079aec751ce3,"{""questions"": [""Define scale in technical drawing."", ""What is an orthographic projection?"", ""Define isometric drawing.""], ""answers"": [""A ratio of a drawing to the actual object."", ""A method of representing 3D objects in 2D."", ""A 3D drawing where axes are at 30\u00b0 to the horizontal.""]}"
5e9ee5e1-529e-4dad-8ca4-6e7fe4bf8b89,b6a3c614-19ed-4a03-b011-36b1fcc8a3df,"{""questions"": [""Define menu."", ""What is seasoning?"", ""Define plating."", ""Name one kitchen safety rule.""], ""answers"": [""A list of dishes served in a meal."", ""Adding herbs or spices to enhance flavor."", ""Arranging food attractively on a plate."", ""Keep knives away from children.""]}"
0cf8a4e9-9815-484c-b5af-c41bfca2af7c,a7cdec63-ead3-44f6-a415-3a9e4e7ff579,"{""questions"": [""Define marketing."", ""Define brand."", ""Define target audience."", ""What is advertising?""], ""answers"": [""The process of promoting and selling products."", ""A name or symbol identifying a product."", ""A specific group of consumers a product is aimed at."", ""A way to promote products to customers.""]}"
185e246f-6391-4c4a-a0fe-c7038805677e,2eb8561d-1432-4e94-a617-294de8a3a6cd,"{""questions"": [""Define marketing."", ""Define entrepreneurship."", ""What is bookkeeping?""], ""answers"": [""The process of promoting and selling products."", ""The process of starting and running a business."", ""Recording financial transactions of a business.""]}"
42e0b718-ee41-42d9-9d89-114da71e493e,23bfe6ce-41cd-4a0b-991e-7e99736b8886,"{""questions"": [""What is market research?"", ""Define marketing."", ""Define brand."", ""What is advertising?""], ""answers"": [""Gathering information about consumers and competitors."", ""The process of promoting and selling products."", ""A name or symbol identifying a product."", ""A way to promote products to customers.""]}"
5e1239e6-c6a2-4e04-96cf-3aa03d8386a1,ba9127f2-c541-49bb-b917-4cfa78adefae,"{""questions"": [""What is hygiene?"", ""Define laundry."", ""Name one household chore.""], ""answers"": [""Practices to maintain health and cleanliness."", ""The process of washing clothes."", ""Sweeping the floor""]}"
0eefc007-5ef0-41b9-a8c0-61754552b3aa,ec00a84c-e2e1-43ff-b7c0-e1cdcdfb6c16,"{""questions"": [""Define retail."", ""What is export?"", ""Define trade.""], ""answers"": [""Selling goods directly to consumers."", ""Sending goods to another country."", ""Buying and selling of goods and services.""]}"
234cb09d-590b-4dad-bdfc-9e31501ab3e2,28c482ef-0c3a-4226-9b1e-dd9cf73ad6ea,"{""questions"": [""Solve for x: 2x + 5 = 15"", ""Simplify: 3x + 4x"", ""What is the square root of 49?"", ""What is 15 \u00f7 3?""], ""answers"": [""x = 5"", ""7x"", ""7"", ""5""]}"
4ff1aa1d-8436-465d-9c2c-6550dc090dae,487dd854-05bf-4bdd-8f04-cfe6df6156a0,"{""questions"": [""What is import?"", ""What is export?""], ""answers"": [""Bringing goods from another country."", ""Sending goods to another country.""]}"
4ead2a2b-52fe-4ee3-8284-a2c341a3d0e0,fe2cfcda-6cbd-470d-bf0a-b261b014aeb6,"{""questions"": [""Name one Nigerian national symbol."", ""What is the importance of respecting laws?"", ""What is heritage?""], ""answers"": [""Nigerian flag"", ""Maintains order and justice in society."", ""Traditions and cultural values passed down from ancestors.""]}"
aee2597a-4d21-45e4-8f43-97a29dda98e7,58cc6470-633a-4f22-90f9-ac3db0197d98,"{""questions"": [""What is velocity?"", ""Define mass."", ""Define force."", ""Define energy.""], ""answers"": [""Speed in a specific direction."", ""The amount of matter in an object."", ""A push or pull that changes motion."", ""The ability to do work.""]}"
7bf64f73-62bc-4429-a70f-dbc60dac502c,6ffd831d-cf32-4080-a83b-ef9641819475,"{""questions"": [""Name three states of matter."", ""What is matter?"", ""Define force.""], ""answers"": [""Solid, Liquid, Gas"", ""Anything that has mass and occupies space."", ""A push or pull that changes the motion of an object.""]}"
87061c34-cb75-4665-97c0-a2c55316e42f,8a95c6fe-30b9-46b8-905c-45b92251390e,"{""questions"": [""Translate 'hello' to French."", ""What is the French word for 'book'?"", ""Define 'merci'."", ""Translate 'good night' to French.""], ""answers"": [""Bonjour"", ""Livre"", ""Thank you"", ""Bonne nuit""]}"
cbbd602b-72ac-49ea-822a-cdacc0249dcc,cd90483b-b27a-490b-bc3d-5d9bf60b62d1,"{""questions"": [""What is photosynthesis?"", ""Define force."", ""What is matter?"", ""Name three states of matter.""], ""answers"": [""Process by which plants make food using sunlight, carbon dioxide, and water."", ""A push or pull that changes the motion of an object."", ""Anything that has mass and occupies space."", ""Solid, Liquid, Gas""]}"
2adb7d29-e9dc-465b-8570-aa0c4dedbc2a,202f25b1-ee97-47bf-b921-92bff1acbdcc,"{""questions"": [""Define force."", ""What is gravity?""], ""answers"": [""A push or pull that changes motion."", ""A force that attracts objects toward each other.""]}"
d7457917-7790-477a-bcbc-742ecb4c1b54,a1d0421d-5bac-4712-83cd-69a79ad6fda7,"{""questions"": [""Name a river in Nigeria."", ""What is longitude?""], ""answers"": [""Niger River"", ""Distance east or west of the prime meridian.""]}"
639b66a6-41be-48ad-8aab-d00e4fffc295,869755a6-db98-4a15-935d-7b5160549a22,"{""questions"": [""Define tempo."", ""Define melody."", ""What is rhythm?"", ""Name one musical instrument.""], ""answers"": [""The speed of the music."", ""A sequence of musical notes that are pleasing to hear."", ""The pattern of beats in music."", ""Piano""]}"
269e83c1-1204-4e21-9371-03960cb48b64,4c24f707-436a-480f-90e8-063553386f4d,"{""questions"": [""Give one source of calcium."", ""What is protein?"", ""Define vitamins.""], ""answers"": [""Milk"", ""Nutrients that help in body repair and growth."", ""Organic compounds essential for health.""]}"
75a1d814-1024-4357-812c-09cb07ff7528,30b84f94-2c13-4b64-8107-38aa3101531f,"{""questions"": [""What is matter?"", ""Name three states of matter.""], ""answers"": [""Anything that has mass and occupies space."", ""Solid, Liquid, Gas""]}"
d75170cb-d369-4a7b-9fa0-2ef9a1f3ea77,5e9cc459-56b9-4e70-9d85-9ab4a11711d9,"{""questions"": [""Translate 'house' to Yoruba."", ""Translate 'hello' to Yoruba.""], ""answers"": [""Ile"", ""Bawo""]}"
04e0aa9d-2b12-4d99-be60-1926e6207ab5,888c18c4-7ef7-4678-a7b5-b671701d0737,"{""questions"": [""What is the executive branch?"", ""What is the function of the judiciary?""], ""answers"": [""The part of government that enforces laws."", ""To interpret laws.""]}"
b102ac72-8efd-492a-b38c-2de61cc3a3c6,298f61de-aedf-4431-bd9a-67bd76eae7ea,"{""questions"": [""What does 'bias' mean in fabric cutting?"", ""Define fashion design."", ""Name one type of stitching technique."", ""What is a pattern in garment making?""], ""answers"": [""Cutting fabric diagonally across the grain."", ""The art of applying design and aesthetics to clothing and accessories."", ""Running stitch"", ""A template used to cut fabric pieces.""]}"
93afcb8f-6999-4e21-a112-2ac1131f8883,5e692564-05bd-491d-bb8a-0f529763c826,"{""questions"": [""Define vitamins."", ""Define carbohydrates."", ""What is protein?""], ""answers"": [""Organic compounds essential for health."", ""Nutrients that provide energy."", ""Nutrients that help in body repair and growth.""]}"
22a35f2b-0539-4eac-bdb9-7f7d33f7b47f,62d46f5f-7d0d-43f3-824c-89bc91282f29,"{""questions"": [""Translate 'hello' to French."", ""Translate 'good night' to French.""], ""answers"": [""Bonjour"", ""Bonne nuit""]}"
0586655f-7a08-41c3-8cd6-ee3d107e5daa,7bd570d9-f47c-4176-9a16-1185378ff000,"{""questions"": [""Translate 'good night' to French."", ""What is 'apple' in French?""], ""answers"": [""Bonne nuit"", ""Pomme""]}"
cf1469c8-caca-4bb5-8800-771127220900,1e2749d6-3ea3-4f89-b518-474301aaf56d,"{""questions"": [""Name a trade skill."", ""Define plumbing.""], ""answers"": [""Welding"", ""Installing and repairing pipes.""]}"
387a9ea6-c7f6-4134-8872-69833f5285ee,2d9caf6e-d00d-457b-a2ee-6695e82c8bf2,"{""questions"": [""What is the executive branch?"", ""What is the function of the legislature?"", ""Define democracy.""], ""answers"": [""The part of government that enforces laws."", ""To make laws."", ""A system of government where citizens elect representatives.""]}"
a7986017-4e5b-467b-9cb7-c772a7cb8166,141d43e4-1023-42a8-81c2-67029aa9b636,"{""questions"": [""Name three states of matter."", ""What is matter?"", ""What is photosynthesis?""], ""answers"": [""Solid, Liquid, Gas"", ""Anything that has mass and occupies space."", ""Process by which plants make food using sunlight, carbon dioxide, and water.""]}"
fa62fcb1-2013-4678-9e7f-f4bc09b049e7,c0389ae7-b658-42b3-b64f-a22c2412e7a6,"{""questions"": [""Define democracy."", ""Define federalism."", ""What is the executive branch?""], ""answers"": [""A system of government where citizens elect representatives."", ""A system where power is shared between national and state governments."", ""The part of government that enforces laws.""]}"
1531a41d-dfbe-4080-a540-b286705b3e27,272f72a3-af81-42d7-9b28-62fdd2a19909,"{""questions"": [""Define climate."", ""What is latitude?""], ""answers"": [""The average weather conditions of a place."", ""Distance north or south of the equator.""]}"
3322f84b-3fa0-4556-b2bc-365745b3b529,09f0d90b-7277-49ba-b1b9-c5b318285026,"{""questions"": [""What is sculpture?"", ""Name one Nigerian festival."", ""Define painting."", ""What is origami?""], ""answers"": [""The art of shaping materials like clay or stone into a form."", ""Durbar Festival"", ""The practice of applying paint to a surface to create art."", ""The art of paper folding.""]}"
a6ad4d43-72f8-40bf-8535-7018305cff52,0c0a23e9-c607-42ac-8652-02abbad99cef,"{""questions"": [""Name a trade skill."", ""Name a carpentry tool.""], ""answers"": [""Welding"", ""Hammer""]}"
446ff59a-e8a7-404b-ab9b-f3c75f317c2e,ddb8729d-2e3d-425f-bfa9-c3ce0b5b5468,"{""questions"": [""What is Salah?"", ""What is Ramadan?"", ""What is the Quran?""], ""answers"": [""The Islamic ritual prayer performed five times daily."", ""The Islamic month of fasting from dawn to sunset."", ""The holy book of Islam.""]}"
e1d103ce-800e-4186-8707-8490a4ac3913,96262336-6b68-40bc-ad44-6dfa0247f4fc,"{""questions"": [""What is 'thank you' in Hausa?"", ""What is the Hausa word for 'friend'?"", ""Translate 'house' to Hausa.""], ""answers"": [""Nagode"", ""Aboki"", ""Gida""]}"
dde645f3-7bb8-4d8d-ad80-6a462625f272,5373e86b-7d2f-4941-ac89-ff6f3744c39a,"{""questions"": [""Define atom."", ""Define molecule."", ""What is an acid?""], ""answers"": [""The smallest unit of matter."", ""Two or more atoms bonded together."", ""A substance that releases hydrogen ions in solution.""]}"
131714b8-8200-4658-adf0-dd06b07cb1ec,23975eb5-2fef-41e2-b4b5-b20176b49fd2,"{""questions"": [""What is civic responsibility?"", ""Define leadership."", ""Give one example of a national value."", ""Why is integrity important?""], ""answers"": [""Duties of citizens to uphold the law and participate in governance."", ""The ability to guide or influence others."", ""Honesty"", ""It builds trust and credibility.""]}"
75e9f3f4-8265-4489-9990-9a278514c4d7,2e11abac-6d76-46a1-b896-1fb8e5b176d4,"{""questions"": [""What is a poem?"", ""Who wrote 'Romeo and Juliet'?"", ""Name a Nigerian author."", ""Define metaphor.""], ""answers"": [""A literary work using rhythmic and figurative language."", ""William Shakespeare"", ""Chinua Achebe"", ""A figure of speech comparing two unlike things without using 'like' or 'as'.""]}"
e30373fa-bb7e-423f-9047-f9db0a5a87b2,e7ad3e70-f548-49a7-93a6-bb0f3b88d611,"{""questions"": [""Define mass."", ""Define force."", ""What is velocity?"", ""What is gravity?""], ""answers"": [""The amount of matter in an object."", ""A push or pull that changes motion."", ""Speed in a specific direction."", ""A force that attracts objects toward each other.""]}"
95add4a0-9dd4-447e-ad83-2117ebceb5fa,3b5ed090-bd02-465f-8065-e644d633cd31,"{""questions"": [""Name one Nigerian national symbol."", ""Define citizenship."", ""What is heritage?""], ""answers"": [""Nigerian flag"", ""Being a legal member of a country."", ""Traditions and cultural values passed down from ancestors.""]}"
1f1292c9-6f04-4cd8-8e28-97a9cb684e71,d886e77e-ce0e-4d78-820d-d42240a04e54,"{""questions"": [""Name one pillar of Islam."", ""What is Ramadan?""], ""answers"": [""Shahada (faith)"", ""The Islamic month of fasting from dawn to sunset.""]}"
c783f24d-d899-4d99-bb8f-520b7c73abf8,41c5a915-3f4a-49e8-9eb5-cd9100b20aff,"{""questions"": [""What is inflation?"", ""Define demand.""], ""answers"": [""A rise in general price levels."", ""Quantity of goods consumers want to buy.""]}"
333c0629-174d-4d43-bdef-ecaf75b9a824,4c05b312-d684-4f66-8f31-e8bb8460c5a0,"{""questions"": [""What is a chord?"", ""Define melody."", ""Define tempo.""], ""answers"": [""Combination of three or more notes played together."", ""A sequence of musical notes that are pleasing to hear."", ""The speed of the music.""]}"
0386d954-725e-49ca-a507-949442908d7d,18660eb4-8582-40f1-afb9-8431033b092d,"{""questions"": [""What is a chord?"", ""Name one musical instrument."", ""Define tempo.""], ""answers"": [""Combination of three or more notes played together."", ""Piano"", ""The speed of the music.""]}"
b0cb8f2e-1f7e-4d29-b581-0cce57e13109,9841d2e5-1c15-4d74-ac41-39dd09d2a283,"{""questions"": [""What is 'thank you' in Yoruba?"", ""Translate 'hello' to Yoruba."", ""What is the Yoruba word for 'friend'?""], ""answers"": [""Ese"", ""Bawo"", ""Ore""]}"
c3ab9d4a-e7ae-4cfd-a9bd-13de8954a9df,86baf261-4ab9-458b-afd6-0d04805ba864,"{""questions"": [""Give one source of calcium."", ""What is protein?"", ""Define vitamins.""], ""answers"": [""Milk"", ""Nutrients that help in body repair and growth."", ""Organic compounds essential for health.""]}"
ec5643d8-9552-4d5e-8caf-e76d1757bf10,a0ccc89c-963f-4841-ad6e-36f247485b5c,"{""questions"": [""Define leadership."", ""Define patriotism."", ""What is civic responsibility?""], ""answers"": [""The ability to guide or influence others."", ""Love and devotion to one's country."", ""Duties of citizens to uphold the law and participate in governance.""]}"
04516c3b-93e0-4b68-a5c0-e603adab01e3,155cada6-0e35-45fb-8763-5f44b21688a8,"{""questions"": [""What is a smartphone?"", ""What is a computer virus?""], ""answers"": [""A mobile device with computing capabilities."", ""Malicious software that damages systems.""]}"
0aef6e0a-f06a-4b7d-b2f4-d5ae4236a513,e122c869-3a80-48fa-896b-3b1f1d7938c2,"{""questions"": [""What is electricity?"", ""Name three states of matter."", ""What is photosynthesis?""], ""answers"": [""A form of energy caused by the movement of electrons."", ""Solid, Liquid, Gas"", ""Process by which plants make food using sunlight, carbon dioxide, and water.""]}"
297f6546-38bb-409d-95eb-3e2ccd7b7b3f,b4b81e00-9fc1-4e83-bf07-5c394b1b06ae,"{""questions"": [""Define sentence."", ""Define adverb."", ""Define conjunction.""], ""answers"": [""A group of words expressing a complete thought."", ""A word that modifies a verb, adjective, or another adverb."", ""A word that joins words or sentences.""]}"
efac9c2a-e786-41c6-a5fb-9bce9dadb1b2,3fdf7f4e-a2de-4670-a30e-88141ecaa4f3,"{""questions"": [""Define plating."", ""What is seasoning?""], ""answers"": [""Arranging food attractively on a plate."", ""Adding herbs or spices to enhance flavor.""]}"
